,Time (s),Ion Gauge (mBar),Pirani 1 (mBar),Pirani 2 (mBar),Active Gauge (NA),Temperature (C)
596,8535.495947360992,0.00015000000000000001,1000.0,1000.0,NA,1024
597,8565.59701037407,0.00014,1000.0,1000.0,NA,1024
598,8595.607843637466,0.00014,1000.0,1000.0,NA,1024
599,8625.58418393135,0.00014,1000.0,1000.0,NA,1024
600,8655.553333044052,0.00014,1000.0,1000.0,NA,1024
601,8685.543044805527,0.00014,1000.0,1000.0,NA,1023
602,8715.5375020504,0.00014,1000.0,1000.0,NA,1024
603,8745.520601272583,0.00014,1000.0,1000.0,NA,1024
604,8775.496566534042,0.00013000000000000002,1000.0,1000.0,NA,1024
605,8805.506370782852,0.00013000000000000002,1000.0,1000.0,NA,1024
606,8835.55223441124,0.00013000000000000002,1000.0,1000.0,NA,1024
607,8865.523989915848,0.00013000000000000002,1000.0,1000.0,NA,1023
608,8895.588922023773,0.00013000000000000002,1000.0,1000.0,NA,1024
609,8925.61212015152,0.00013000000000000002,1000.0,1000.0,NA,1024
610,8955.55785536766,0.00013000000000000002,1000.0,1000.0,NA,1024
611,8985.556720256805,0.00013000000000000002,1000.0,1000.0,NA,1024
612,9015.579847097397,0.00013000000000000002,1000.0,1000.0,NA,1023
613,9045.607109546661,0.00012,1000.0,1000.0,NA,1023
614,9075.535353183746,0.00012,1000.0,1000.0,NA,1024
615,9105.59881567955,0.00012,1000.0,1000.0,NA,1024
616,9135.558834075928,0.00012,1000.0,1000.0,NA,1024
617,9165.599004983902,0.00012,1000.0,1000.0,NA,1024
618,9195.639683008194,0.00012,1000.0,1000.0,NA,1024
619,9225.573407649994,0.00012,1000.0,1000.0,NA,1023
620,9255.6503303051,0.00012,1000.0,1000.0,NA,1023
621,9285.598591089249,0.00012,1000.0,1000.0,NA,1024
622,9315.625789880753,0.00011000000000000002,1000.0,1000.0,NA,1023
623,9345.617815256119,0.00011000000000000002,1000.0,1000.0,NA,1024
624,9375.597604751587,0.00011000000000000002,1000.0,1000.0,NA,1023
625,9405.58697605133,0.00011000000000000002,1000.0,1000.0,NA,1023
626,9435.54915857315,0.00011000000000000002,1000.0,1000.0,NA,1023
627,9465.56580901146,0.00011000000000000002,1000.0,1000.0,NA,1023
628,9495.604496002197,0.00011000000000000002,1000.0,1000.0,NA,1023
629,9525.665361404419,0.00011000000000000002,1000.0,1000.0,NA,1024
630,9555.671201467514,0.00011000000000000002,1000.0,1000.0,NA,1024
631,9585.653677940369,0.00011000000000000002,1000.0,1000.0,NA,1023
632,9615.6630153656,0.00011000000000000002,1000.0,1000.0,NA,1024
633,9645.625866651535,0.00011000000000000002,1000.0,1000.0,NA,1023
634,9675.638501167297,0.0001,1000.0,1000.0,NA,1023
635,9705.612639665604,0.0001,1000.0,1000.0,NA,1024
636,9735.662937402725,0.0001,1000.0,1000.0,NA,1024
637,9765.623608350754,0.0001,1000.0,1000.0,NA,1024
638,9795.62853550911,0.0001,1000.0,1000.0,NA,1023
639,9825.658979415894,9.900000000000001e-05,1000.0,1000.0,NA,1023
640,9855.719020605087,9.900000000000001e-05,1000.0,1000.0,NA,1024
641,9885.681691169739,9.800000000000001e-05,1000.0,1000.0,NA,1024
642,9915.69264626503,9.800000000000001e-05,1000.0,1000.0,NA,1024
643,9945.666226625443,9.7e-05,1000.0,1000.0,NA,1024
644,9975.633148431778,9.6e-05,1000.0,1000.0,NA,1023
645,10005.676007032394,9.5e-05,1000.0,1000.0,NA,1023
646,10035.647388219833,9.5e-05,1000.0,1000.0,NA,1023
647,10065.707410812378,9.400000000000001e-05,1000.0,1000.0,NA,1024
648,10095.671253681183,9.300000000000001e-05,1000.0,1000.0,NA,1024
649,10125.66095161438,9.300000000000001e-05,1000.0,1000.0,NA,1024
650,10155.769518613815,9.2e-05,1000.0,1000.0,NA,1024
651,10185.715908050537,9.2e-05,1000.0,1000.0,NA,1024
652,10215.712243795395,9.1e-05,1000.0,1000.0,NA,1024
653,10245.644958257675,9.1e-05,1000.0,1000.0,NA,1024
654,10275.717917919159,9.1e-05,1000.0,1000.0,NA,1024
655,10305.723442554474,9e-05,1000.0,1000.0,NA,1023
656,10335.669028043747,9e-05,1000.0,1000.0,NA,1023
657,10365.679777860641,9e-05,1000.0,1000.0,NA,1023
658,10395.673159122467,9e-05,1000.0,1000.0,NA,1024
659,10425.732230186462,8.900000000000001e-05,1000.0,1000.0,NA,1023
660,10455.706744909286,8.900000000000001e-05,1000.0,1000.0,NA,1024
661,10485.679607868195,8.900000000000001e-05,1000.0,1000.0,NA,1023
662,10515.778282403946,8.900000000000001e-05,1000.0,1000.0,NA,1024
663,10545.774233818054,8.900000000000001e-05,1000.0,1000.0,NA,1023
664,10575.801460504532,8.900000000000001e-05,1000.0,1000.0,NA,1024
665,10605.751543998718,8.900000000000001e-05,1000.0,1000.0,NA,1023
666,10635.713065624237,8.900000000000001e-05,1000.0,1000.0,NA,1023
667,10665.700256824493,8.800000000000001e-05,1000.0,1000.0,NA,1024
668,10695.765202522278,8.800000000000001e-05,1000.0,1000.0,NA,1024
669,10725.760980129242,8.800000000000001e-05,1000.0,1000.0,NA,1023
670,10755.75290942192,8.7e-05,1000.0,1000.0,NA,1023
671,10785.748198747635,8.7e-05,1000.0,1000.0,NA,1024
672,10815.85489487648,8.7e-05,1000.0,1000.0,NA,1023
